,Date,Close
1002,2014-03-31,19.169287
1003,2014-04-01,19.344643
1004,2014-04-02,19.376785
1005,2014-04-03,19.2425
1006,2014-04-04,18.99357
1007,2014-04-07,18.695356
1008,2014-04-08,18.694286
1009,2014-04-09,18.940001
1010,2014-04-10,18.695715
1011,2014-04-11,18.557501
1012,2014-04-14,18.63143
1013,2014-04-15,18.498571
1014,2014-04-16,18.536072
1015,2014-04-17,18.747856
1016,2014-04-21,18.970358
1017,2014-04-22,18.989286
1018,2014-04-23,18.741072
1019,2014-04-24,20.2775
1020,2014-04-25,20.42643
1021,2014-04-28,21.217501
1022,2014-04-29,21.154642
1023,2014-04-30,21.074642
1024,2014-05-01,21.124287
1025,2014-05-02,21.16357
1026,2014-05-05,21.462856
1027,2014-05-06,21.22893
1028,2014-05-07,21.154642
1029,2014-05-08,20.999643
1030,2014-05-09,20.912144
1031,2014-05-12,21.172501
1032,2014-05-13,21.205713
1033,2014-05-14,21.209642
1034,2014-05-15,21.029285
1035,2014-05-16,21.339643
1036,2014-05-19,21.592501
1037,2014-05-20,21.596786
1038,2014-05-21,21.653929
1039,2014-05-22,21.688213
1040,2014-05-23,21.933214
1041,2014-05-27,22.343929
1042,2014-05-28,22.286072
1043,2014-05-29,22.692142
1044,2014-05-30,22.607143
1045,2014-06-02,22.451786
1046,2014-06-03,22.769285
1047,2014-06-04,23.029285
1048,2014-06-05,23.119642
1049,2014-06-06,23.05607
1050,2014-06-09,23.424999
1051,2014-06-10,23.5625
1052,2014-06-11,23.465
1053,2014-06-12,23.0725
1054,2014-06-13,22.82
1055,2014-06-16,23.049999
1056,2014-06-17,23.02
1057,2014-06-18,23.045
1058,2014-06-19,22.965
1059,2014-06-20,22.727501
1060,2014-06-23,22.7075
1061,2014-06-24,22.57
1062,2014-06-25,22.59
1063,2014-06-26,22.725
1064,2014-06-27,22.995001
1065,2014-06-30,23.2325
1066,2014-07-01,23.379999
1067,2014-07-02,23.370001
1068,2014-07-03,23.5075
1069,2014-07-07,23.9925
1070,2014-07-08,23.8375
1071,2014-07-09,23.8475
1072,2014-07-10,23.76
1073,2014-07-11,23.805
1074,2014-07-14,24.112499
1075,2014-07-15,23.83
1076,2014-07-16,23.695
1077,2014-07-17,23.272499
1078,2014-07-18,23.6075
1079,2014-07-21,23.485001
1080,2014-07-22,23.68
1081,2014-07-23,24.297501
1082,2014-07-24,24.2575
1083,2014-07-25,24.4175
1084,2014-07-28,24.754999
1085,2014-07-29,24.594999
1086,2014-07-30,24.5375
1087,2014-07-31,23.9
1088,2014-08-01,24.032499
1089,2014-08-04,23.897499
1090,2014-08-05,23.780001
1091,2014-08-06,23.74
1092,2014-08-07,23.620001
1093,2014-08-08,23.684999
1094,2014-08-11,23.997499
1095,2014-08-12,23.9925
1096,2014-08-13,24.309999
1097,2014-08-14,24.375
1098,2014-08-15,24.495001
1099,2014-08-18,24.790001
1100,2014-08-19,25.1325
1101,2014-08-20,25.1425
1102,2014-08-21,25.145
1103,2014-08-22,25.33
1104,2014-08-25,25.385
1105,2014-08-26,25.2225
1106,2014-08-27,25.532499
1107,2014-08-28,25.5625
1108,2014-08-29,25.625
1109,2014-09-02,25.825001
1110,2014-09-03,24.735001
1111,2014-09-04,24.530001
1112,2014-09-05,24.7425
1113,2014-09-08,24.59
1114,2014-09-09,24.497499
1115,2014-09-10,25.25
1116,2014-09-11,25.3575
1117,2014-09-12,25.415001
1118,2014-09-15,25.407499
1119,2014-09-16,25.215
1120,2014-09-17,25.395
1121,2014-09-18,25.4475
1122,2014-09-19,25.24
1123,2014-09-22,25.264999
1124,2014-09-23,25.66
1125,2014-09-24,25.4375
1126,2014-09-25,24.467501
1127,2014-09-26,25.1875
1128,2014-09-29,25.0275
1129,2014-09-30,25.1875
1130,2014-10-01,24.795
1131,2014-10-02,24.975
1132,2014-10-03,24.905001
1133,2014-10-06,24.905001
1134,2014-10-07,24.6875
1135,2014-10-08,25.200001
1136,2014-10-09,25.254999
1137,2014-10-10,25.182501
1138,2014-10-13,24.952499
1139,2014-10-14,24.6875
1140,2014-10-15,24.385
1141,2014-10-16,24.065001
1142,2014-10-17,24.4175
1143,2014-10-20,24.940001
1144,2014-10-21,25.6175
1145,2014-10-22,25.747499
1146,2014-10-23,26.2075
1147,2014-10-24,26.305
1148,2014-10-27,26.2775
1149,2014-10-28,26.684999
1150,2014-10-29,26.834999
1151,2014-10-30,26.745001
1152,2014-10-31,27.0
1153,2014-11-03,27.35
1154,2014-11-04,27.15
1155,2014-11-05,27.215
1156,2014-11-06,27.174999
1157,2014-11-07,27.252501
1158,2014-11-10,27.2075
1159,2014-11-11,27.424999
1160,2014-11-12,27.8125
1161,2014-11-13,28.205
1162,2014-11-14,28.545
1163,2014-11-17,28.497499
1164,2014-11-18,28.8675
1165,2014-11-19,28.6675
1166,2014-11-20,29.077499
1167,2014-11-21,29.1175
1168,2014-11-24,29.657499
1169,2014-11-25,29.4
1170,2014-11-26,29.75
1171,2014-11-28,29.7325
1172,2014-12-01,28.7675
1173,2014-12-02,28.657499
1174,2014-12-03,28.9825
1175,2014-12-04,28.872499
1176,2014-12-05,28.75
1177,2014-12-08,28.1
1178,2014-12-09,28.530001
1179,2014-12-10,27.987499
1180,2014-12-11,27.905001
1181,2014-12-12,27.432501
1182,2014-12-15,27.057501
1183,2014-12-16,26.6875
1184,2014-12-17,27.352501
1185,2014-12-18,28.1625
1186,2014-12-19,27.945
1187,2014-12-22,28.235001
1188,2014-12-23,28.135
1189,2014-12-24,28.002501
1190,2014-12-26,28.497499
1191,2014-12-29,28.477501
1192,2014-12-30,28.129999
1193,2014-12-31,27.594999
1194,2015-01-02,27.3325
1195,2015-01-05,26.5625
1196,2015-01-06,26.565001
1197,2015-01-07,26.9375
1198,2015-01-08,27.9725
1199,2015-01-09,28.002501
1200,2015-01-12,27.3125
1201,2015-01-13,27.555
1202,2015-01-14,27.450001
1203,2015-01-15,26.705
1204,2015-01-16,26.497499
1205,2015-01-20,27.18
1206,2015-01-21,27.387501
1207,2015-01-22,28.1
1208,2015-01-23,28.245001
1209,2015-01-26,28.275
1210,2015-01-27,27.285
1211,2015-01-28,28.827499
1212,2015-01-29,29.725
1213,2015-01-30,29.290001
1214,2015-02-02,29.657499
1215,2015-02-03,29.6625
1216,2015-02-04,29.889999
1217,2015-02-05,29.985001
1218,2015-02-06,29.7325
1219,2015-02-09,29.93
1220,2015-02-10,30.504999
1221,2015-02-11,31.219999
1222,2015-02-12,31.615
1223,2015-02-13,31.77
1224,2015-02-17,31.9575
1225,2015-02-18,32.18
1226,2015-02-19,32.112499
1227,2015-02-20,32.375
1228,2015-02-23,33.25
1229,2015-02-24,33.0425
1230,2015-02-25,32.197498
1231,2015-02-26,32.605
1232,2015-02-27,32.115002
1233,2015-03-02,32.272499
1234,2015-03-03,32.34
1235,2015-03-04,32.134998
1236,2015-03-05,31.602501
1237,2015-03-06,31.65
1238,2015-03-09,31.785
1239,2015-03-10,31.127501
1240,2015-03-11,30.559999
1241,2015-03-12,31.112499
1242,2015-03-13,30.897499
1243,2015-03-16,31.237499
1244,2015-03-17,31.76
1245,2015-03-18,32.1175
1246,2015-03-19,31.875
1247,2015-03-20,31.475
1248,2015-03-23,31.8025
1249,2015-03-24,31.672501
1250,2015-03-25,30.844999
1251,2015-03-26,31.059999
1252,2015-03-27,30.8125
1253,2015-03-30,31.592501
1254,2015-03-31,31.1075
1255,2015-04-01,31.0625
1256,2015-04-02,31.33
1257,2015-04-06,31.8375
1258,2015-04-07,31.502501
1259,2015-04-08,31.4
1260,2015-04-09,31.639999
1261,2015-04-10,31.775
1262,2015-04-13,31.7125
1263,2015-04-14,31.575001
1264,2015-04-15,31.695
1265,2015-04-16,31.5425
1266,2015-04-17,31.1875
1267,2015-04-20,31.9
1268,2015-04-21,31.727501
1269,2015-04-22,32.154999
1270,2015-04-23,32.4175
1271,2015-04-24,32.57
1272,2015-04-27,33.162498
1273,2015-04-28,32.639999
1274,2015-04-29,32.16
1275,2015-04-30,31.2875
1276,2015-05-01,32.237499
1277,2015-05-04,32.174999
1278,2015-05-05,31.450001
1279,2015-05-06,31.252501
1280,2015-05-07,31.315001
1281,2015-05-08,31.905001
1282,2015-05-11,31.58
1283,2015-05-12,31.467501
1284,2015-05-13,31.502501
1285,2015-05-14,32.237499
1286,2015-05-15,32.192501
1287,2015-05-18,32.547501
1288,2015-05-19,32.517502
1289,2015-05-20,32.514999
1290,2015-05-21,32.8475
1291,2015-05-22,33.134998
1292,2015-05-26,32.404999
1293,2015-05-27,33.009998
1294,2015-05-28,32.945
1295,2015-05-29,32.57
1296,2015-06-01,32.634998
1297,2015-06-02,32.490002
1298,2015-06-03,32.529999
1299,2015-06-04,32.34
1300,2015-06-05,32.162498
1301,2015-06-08,31.950001
1302,2015-06-09,31.855
1303,2015-06-10,32.220001
1304,2015-06-11,32.147499
1305,2015-06-12,31.7925
1306,2015-06-15,31.73
1307,2015-06-16,31.9
1308,2015-06-17,31.825001
1309,2015-06-18,31.969999
1310,2015-06-19,31.65
1311,2015-06-22,31.9025
1312,2015-06-23,31.7575
1313,2015-06-24,32.0275
1314,2015-06-25,31.875
1315,2015-06-26,31.6875
1316,2015-06-29,31.1325
1317,2015-06-30,31.3575
1318,2015-07-01,31.65
1319,2015-07-02,31.610001
1320,2015-07-06,31.5
1321,2015-07-07,31.422501
1322,2015-07-08,30.6425
1323,2015-07-09,30.0175
1324,2015-07-10,30.82
1325,2015-07-13,31.415001
1326,2015-07-14,31.4025
1327,2015-07-15,31.705
1328,2015-07-16,32.127499
1329,2015-07-17,32.404999
1330,2015-07-20,33.017502
1331,2015-07-21,32.6875
1332,2015-07-22,31.305
1333,2015-07-23,31.290001
1334,2015-07-24,31.125
1335,2015-07-27,30.692499
1336,2015-07-28,30.844999
1337,2015-07-29,30.747499
1338,2015-07-30,30.592501
1339,2015-07-31,30.325001
1340,2015-08-03,29.610001
1341,2015-08-04,28.66
1342,2015-08-05,28.85
1343,2015-08-06,28.782499
1344,2015-08-07,28.879999
1345,2015-08-10,29.93
1346,2015-08-11,28.372499
1347,2015-08-12,28.809999
1348,2015-08-13,28.7875
1349,2015-08-14,28.99
1350,2015-08-17,29.290001
1351,2015-08-18,29.125
1352,2015-08-19,28.752501
1353,2015-08-20,28.1625
1354,2015-08-21,26.440001
1355,2015-08-24,25.780001
1356,2015-08-25,25.934999
1357,2015-08-26,27.422501
1358,2015-08-27,28.23
1359,2015-08-28,28.3225
1360,2015-08-31,28.190001
1361,2015-09-01,26.93
1362,2015-09-02,28.084999
1363,2015-09-03,27.592501
1364,2015-09-04,27.317499
1365,2015-09-08,28.077499
1366,2015-09-09,27.5375
1367,2015-09-10,28.1425
1368,2015-09-11,28.5525
1369,2015-09-14,28.827499
1370,2015-09-15,29.07
1371,2015-09-16,29.102501
1372,2015-09-17,28.48
1373,2015-09-18,28.362499
1374,2015-09-21,28.8025
1375,2015-09-22,28.35
1376,2015-09-23,28.58
1377,2015-09-24,28.75
1378,2015-09-25,28.6775
1379,2015-09-28,28.110001
1380,2015-09-29,27.264999
1381,2015-09-30,27.575001
1382,2015-10-01,27.395
1383,2015-10-02,27.594999
1384,2015-10-05,27.695
1385,2015-10-06,27.827499
1386,2015-10-07,27.695
1387,2015-10-08,27.375
1388,2015-10-09,28.030001
1389,2015-10-12,27.9
1390,2015-10-13,27.9475
1391,2015-10-14,27.5525
1392,2015-10-15,27.965
1393,2015-10-16,27.76
1394,2015-10-19,27.932501
1395,2015-10-20,28.442499
1396,2015-10-21,28.440001
1397,2015-10-22,28.875
1398,2015-10-23,29.77
1399,2015-10-26,28.82
1400,2015-10-27,28.637501
1401,2015-10-28,29.817499
1402,2015-10-29,30.1325
1403,2015-10-30,29.875
1404,2015-11-02,30.295
1405,2015-11-03,30.6425
1406,2015-11-04,30.5
1407,2015-11-05,30.23
1408,2015-11-06,30.264999
1409,2015-11-09,30.1425
1410,2015-11-10,29.192499
1411,2015-11-11,29.0275
1412,2015-11-12,28.93
1413,2015-11-13,28.084999
1414,2015-11-16,28.545
1415,2015-11-17,28.422501
1416,2015-11-18,29.3225
1417,2015-11-19,29.695
1418,2015-11-20,29.825001
1419,2015-11-23,29.4375
1420,2015-11-24,29.719999
1421,2015-11-25,29.5075
1422,2015-11-27,29.452499
1423,2015-11-30,29.575001
1424,2015-12-01,29.334999
1425,2015-12-02,29.07
1426,2015-12-03,28.799999
1427,2015-12-04,29.7575
1428,2015-12-07,29.57
1429,2015-12-08,29.557501
1430,2015-12-09,28.905001
1431,2015-12-10,29.0425
1432,2015-12-11,28.295
1433,2015-12-14,28.120001
1434,2015-12-15,27.622499
1435,2015-12-16,27.834999
1436,2015-12-17,27.245001
1437,2015-12-18,26.5075
1438,2015-12-21,26.8325
1439,2015-12-22,26.807501
1440,2015-12-23,27.1525
1441,2015-12-24,27.0075
1442,2015-12-28,26.705
1443,2015-12-29,27.184999
1444,2015-12-30,26.83
1445,2015-12-31,26.315001
1446,2016-01-04,26.3375
1447,2016-01-05,25.6775
1448,2016-01-06,25.174999
1449,2016-01-07,24.112499
1450,2016-01-08,24.24
1451,2016-01-11,24.6325
1452,2016-01-12,24.99
1453,2016-01-13,24.3475
1454,2016-01-14,24.879999
1455,2016-01-15,24.282499
1456,2016-01-19,24.165001
1457,2016-01-20,24.1975
1458,2016-01-21,24.075001
1459,2016-01-22,25.355
1460,2016-01-25,24.860001
1461,2016-01-26,24.997499
1462,2016-01-27,23.355
1463,2016-01-28,23.522499
1464,2016-01-29,24.334999
1465,2016-02-01,24.1075
1466,2016-02-02,23.620001
1467,2016-02-03,24.0875
1468,2016-02-04,24.15
1469,2016-02-05,23.504999
1470,2016-02-08,23.752501
1471,2016-02-09,23.747499
1472,2016-02-10,23.567499
1473,2016-02-11,23.424999
1474,2016-02-12,23.497499
1475,2016-02-16,24.16
1476,2016-02-17,24.530001
1477,2016-02-18,24.065001
1478,2016-02-19,24.01
1479,2016-02-22,24.219999
1480,2016-02-23,23.672501
1481,2016-02-24,24.025
1482,2016-02-25,24.190001
1483,2016-02-26,24.227501
1484,2016-02-29,24.172501
1485,2016-03-01,25.1325
1486,2016-03-02,25.1875
1487,2016-03-03,25.375
1488,2016-03-04,25.752501
1489,2016-03-07,25.467501
1490,2016-03-08,25.2575
1491,2016-03-09,25.280001
1492,2016-03-10,25.2925
1493,2016-03-11,25.565001
1494,2016-03-14,25.629999
1495,2016-03-15,26.145
1496,2016-03-16,26.4925
1497,2016-03-17,26.450001
1498,2016-03-18,26.48
1499,2016-03-21,26.477501
1500,2016-03-22,26.68
1501,2016-03-23,26.532499
1502,2016-03-24,26.4175
1503,2016-03-28,26.297501
1504,2016-03-29,26.92
1505,2016-03-30,27.389999
1506,2016-03-31,27.247499
1507,2016-04-01,27.497499
1508,2016-04-04,27.780001
1509,2016-04-05,27.452499
1510,2016-04-06,27.74
1511,2016-04-07,27.135
1512,2016-04-08,27.165001
1513,2016-04-11,27.254999
1514,2016-04-12,27.610001
1515,2016-04-13,28.01
1516,2016-04-14,28.025
1517,2016-04-15,27.4625
1518,2016-04-18,26.870001
1519,2016-04-19,26.727501
1520,2016-04-20,26.782499
1521,2016-04-21,26.4925
1522,2016-04-22,26.42
1523,2016-04-25,26.27
1524,2016-04-26,26.0875
1525,2016-04-27,24.455
1526,2016-04-28,23.7075
1527,2016-04-29,23.434999
1528,2016-05-02,23.41
1529,2016-05-03,23.795
1530,2016-05-04,23.547501
1531,2016-05-05,23.309999
1532,2016-05-06,23.18
1533,2016-05-09,23.1975
1534,2016-05-10,23.355
1535,2016-05-11,23.127501
1536,2016-05-12,22.584999
1537,2016-05-13,22.629999
1538,2016-05-16,23.469999
1539,2016-05-17,23.372499
1540,2016-05-18,23.639999
1541,2016-05-19,23.549999
1542,2016-05-20,23.805
1543,2016-05-23,24.1075
1544,2016-05-24,24.475
1545,2016-05-25,24.905001
1546,2016-05-26,25.102501
1547,2016-05-27,25.0875
1548,2016-05-31,24.965
1549,2016-06-01,24.615
1550,2016-06-02,24.43
1551,2016-06-03,24.48
1552,2016-06-06,24.657499
1553,2016-06-07,24.7575
1554,2016-06-08,24.735001
1555,2016-06-09,24.9125
1556,2016-06-10,24.7075
1557,2016-06-13,24.334999
1558,2016-06-14,24.365
1559,2016-06-15,24.285
1560,2016-06-16,24.387501
1561,2016-06-17,23.8325
1562,2016-06-20,23.775
1563,2016-06-21,23.977501
1564,2016-06-22,23.887501
1565,2016-06-23,24.025
1566,2016-06-24,23.35
1567,2016-06-27,23.01
1568,2016-06-28,23.397499
1569,2016-06-29,23.6
1570,2016-06-30,23.9
1571,2016-07-01,23.9725
1572,2016-07-05,23.747499
1573,2016-07-06,23.8825
1574,2016-07-07,23.985001
1575,2016-07-08,24.17
1576,2016-07-11,24.245001
1577,2016-07-12,24.355
1578,2016-07-13,24.217501
1579,2016-07-14,24.6975
1580,2016-07-15,24.695
1581,2016-07-18,24.9575
1582,2016-07-19,24.967501
1583,2016-07-20,24.99
1584,2016-07-21,24.8575
1585,2016-07-22,24.665001
1586,2016-07-25,24.334999
1587,2016-07-26,24.1675
1588,2016-07-27,25.737499
1589,2016-07-28,26.084999
1590,2016-07-29,26.0525
1591,2016-08-01,26.512501
1592,2016-08-02,26.120001
1593,2016-08-03,26.4475
1594,2016-08-04,26.467501
1595,2016-08-05,26.870001
1596,2016-08-08,27.092501
1597,2016-08-09,27.202499
1598,2016-08-10,27.0
1599,2016-08-11,26.9825
1600,2016-08-12,27.045
1601,2016-08-15,27.370001
1602,2016-08-16,27.344999
1603,2016-08-17,27.305
1604,2016-08-18,27.27
1605,2016-08-19,27.34
1606,2016-08-22,27.127501
1607,2016-08-23,27.2125
1608,2016-08-24,27.0075
1609,2016-08-25,26.8925
1610,2016-08-26,26.735001
1611,2016-08-29,26.705
1612,2016-08-30,26.5
1613,2016-08-31,26.525
1614,2016-09-01,26.682501
1615,2016-09-02,26.932501
1616,2016-09-06,26.924999
1617,2016-09-07,27.09
1618,2016-09-08,26.379999
1619,2016-09-09,25.782499
1620,2016-09-12,26.360001
1621,2016-09-13,26.987499
1622,2016-09-14,27.942499
1623,2016-09-15,28.8925
1624,2016-09-16,28.73
1625,2016-09-19,28.395
1626,2016-09-20,28.3925
1627,2016-09-21,28.387501
1628,2016-09-22,28.655001
1629,2016-09-23,28.1775
1630,2016-09-26,28.219999
1631,2016-09-27,28.272499
1632,2016-09-28,28.487499
1633,2016-09-29,28.045
1634,2016-09-30,28.262501
1635,2016-10-03,28.129999
1636,2016-10-04,28.25
1637,2016-10-05,28.262501
1638,2016-10-06,28.4725
1639,2016-10-07,28.514999
1640,2016-10-10,29.012501
1641,2016-10-11,29.075001
1642,2016-10-12,29.334999
1643,2016-10-13,29.245001
1644,2016-10-14,29.407499
1645,2016-10-17,29.387501
1646,2016-10-18,29.3675
1647,2016-10-19,29.280001
1648,2016-10-20,29.264999
1649,2016-10-21,29.15
1650,2016-10-24,29.4125
1651,2016-10-25,29.5625
1652,2016-10-26,28.897499
1653,2016-10-27,28.620001
1654,2016-10-28,28.43
1655,2016-10-31,28.385
1656,2016-11-01,27.872499
1657,2016-11-02,27.897499
1658,2016-11-03,27.4575
1659,2016-11-04,27.209999
1660,2016-11-07,27.602501
1661,2016-11-08,27.764999
1662,2016-11-09,27.719999
1663,2016-11-10,26.9475
1664,2016-11-11,27.1075
1665,2016-11-14,26.4275
1666,2016-11-15,26.7775
1667,2016-11-16,27.497499
1668,2016-11-17,27.487499
1669,2016-11-18,27.514999
1670,2016-11-21,27.932501
1671,2016-11-22,27.950001
1672,2016-11-23,27.807501
1673,2016-11-25,27.9475
1674,2016-11-28,27.8925
1675,2016-11-29,27.865
1676,2016-11-30,27.629999
1677,2016-12-01,27.372499
1678,2016-12-02,27.475
1679,2016-12-05,27.2775
1680,2016-12-06,27.487499
1681,2016-12-07,27.7575
1682,2016-12-08,28.030001
1683,2016-12-09,28.487499
1684,2016-12-12,28.325001
1685,2016-12-13,28.797501
1686,2016-12-14,28.797501
1687,2016-12-15,28.955
1688,2016-12-16,28.9925
1689,2016-12-19,29.16
1690,2016-12-20,29.237499
1691,2016-12-21,29.264999
1692,2016-12-22,29.0725
1693,2016-12-23,29.129999
1694,2016-12-27,29.315001
1695,2016-12-28,29.190001
1696,2016-12-29,29.182501
1697,2016-12-30,28.955
1698,2017-01-03,29.0375
1699,2017-01-04,29.004999
1700,2017-01-05,29.1525
1701,2017-01-06,29.477501
1702,2017-01-09,29.747499
1703,2017-01-10,29.7775
1704,2017-01-11,29.9375
1705,2017-01-12,29.8125
1706,2017-01-13,29.76
1707,2017-01-17,30.0
1708,2017-01-18,29.997499
1709,2017-01-19,29.945
1710,2017-01-20,30.0
1711,2017-01-23,30.02
1712,2017-01-24,29.9925
1713,2017-01-25,30.469999
1714,2017-01-26,30.485001
1715,2017-01-27,30.487499
1716,2017-01-30,30.407499
1717,2017-01-31,30.3375
1718,2017-02-01,32.1875
1719,2017-02-02,32.1325
1720,2017-02-03,32.27
1721,2017-02-06,32.572498
1722,2017-02-07,32.8825
1723,2017-02-08,33.009998
1724,2017-02-09,33.105
1725,2017-02-10,33.029999
1726,2017-02-13,33.322498
1727,2017-02-14,33.755001
1728,2017-02-15,33.877499
1729,2017-02-16,33.837502
1730,2017-02-17,33.93
1731,2017-02-21,34.174999
1732,2017-02-22,34.2775
1733,2017-02-23,34.1325
1734,2017-02-24,34.165001
1735,2017-02-27,34.232498
1736,2017-02-28,34.247501
1737,2017-03-01,34.947498
1738,2017-03-02,34.740002
1739,2017-03-03,34.945
1740,2017-03-06,34.834999
1741,2017-03-07,34.880001
1742,2017-03-08,34.75
1743,2017-03-09,34.669998
1744,2017-03-10,34.785
1745,2017-03-13,34.799999
1746,2017-03-14,34.747501
1747,2017-03-15,35.115002
1748,2017-03-16,35.172501
1749,2017-03-17,34.997501
1750,2017-03-20,35.365002
1751,2017-03-21,34.959999
1752,2017-03-22,35.355
1753,2017-03-23,35.23
1754,2017-03-24,35.16
1755,2017-03-27,35.220001
1756,2017-03-28,35.950001
1757,2017-03-29,36.029999
1758,2017-03-30,35.982498
1759,2017-03-31,35.915001
1760,2017-04-03,35.924999
1761,2017-04-04,36.192501
1762,2017-04-05,36.005001
1763,2017-04-06,35.915001
1764,2017-04-07,35.834999
1765,2017-04-10,35.7925
1766,2017-04-11,35.407501
1767,2017-04-12,35.450001
1768,2017-04-13,35.262501
1769,2017-04-17,35.4575
1770,2017-04-18,35.299999
1771,2017-04-19,35.169998
1772,2017-04-20,35.610001
1773,2017-04-21,35.567501
1774,2017-04-24,35.91
1775,2017-04-25,36.1325
1776,2017-04-26,35.919998
1777,2017-04-27,35.947498
1778,2017-04-28,35.912498
1779,2017-05-01,36.645
1780,2017-05-02,36.877499
1781,2017-05-03,36.764999
1782,2017-05-04,36.6325
1783,2017-05-05,37.240002
1784,2017-05-08,38.252499
1785,2017-05-09,38.497501
1786,2017-05-10,38.314999
1787,2017-05-11,38.487499
1788,2017-05-12,39.025002
1789,2017-05-15,38.924999
1790,2017-05-16,38.8675
1791,2017-05-17,37.5625
1792,2017-05-18,38.134998
1793,2017-05-19,38.264999
1794,2017-05-22,38.497501
1795,2017-05-23,38.450001
1796,2017-05-24,38.334999
1797,2017-05-25,38.467499
1798,2017-05-26,38.4025
1799,2017-05-30,38.4175
1800,2017-05-31,38.189999
1801,2017-06-01,38.294998
1802,2017-06-02,38.862499
1803,2017-06-05,38.482498
1804,2017-06-06,38.612499
1805,2017-06-07,38.842499
1806,2017-06-08,38.747501
1807,2017-06-09,37.244999
1808,2017-06-12,36.355
1809,2017-06-13,36.647499
1810,2017-06-14,36.290001
1811,2017-06-15,36.072498
1812,2017-06-16,35.567501
1813,2017-06-19,36.584999
1814,2017-06-20,36.252499
1815,2017-06-21,36.467499
1816,2017-06-22,36.407501
1817,2017-06-23,36.57
1818,2017-06-26,36.455002
1819,2017-06-27,35.932499
1820,2017-06-28,36.4575
1821,2017-06-29,35.919998
1822,2017-06-30,36.005001
1823,2017-07-03,35.875
1824,2017-07-05,36.022499
1825,2017-07-06,35.682499
1826,2017-07-07,36.044998
1827,2017-07-10,36.264999
1828,2017-07-11,36.3825
1829,2017-07-12,36.435001
1830,2017-07-13,36.942501
1831,2017-07-14,37.259998
1832,2017-07-17,37.389999
1833,2017-07-18,37.52
1834,2017-07-19,37.755001
1835,2017-07-20,37.584999
1836,2017-07-21,37.567501
1837,2017-07-24,38.022499
1838,2017-07-25,38.185001
1839,2017-07-26,38.365002
1840,2017-07-27,37.639999
1841,2017-07-28,37.375
1842,2017-07-31,37.182499
1843,2017-08-01,37.512501
1844,2017-08-02,39.285
1845,2017-08-03,38.892502
1846,2017-08-04,39.0975
1847,2017-08-07,39.702499
1848,2017-08-08,40.02
1849,2017-08-09,40.264999
1850,2017-08-10,38.830002
1851,2017-08-11,39.369999
1852,2017-08-14,39.962502
1853,2017-08-15,40.400002
1854,2017-08-16,40.237499
1855,2017-08-17,39.465
1856,2017-08-18,39.375
1857,2017-08-21,39.302502
1858,2017-08-22,39.945
1859,2017-08-23,39.994999
1860,2017-08-24,39.817501
1861,2017-08-25,39.965
1862,2017-08-28,40.3675
1863,2017-08-29,40.727501
1864,2017-08-30,40.837502
1865,2017-08-31,41.0
1866,2017-09-01,41.012501
1867,2017-09-05,40.52
1868,2017-09-06,40.477501
1869,2017-09-07,40.314999
1870,2017-09-08,39.657501
1871,2017-09-11,40.375
1872,2017-09-12,40.215
1873,2017-09-13,39.912498
1874,2017-09-14,39.57
1875,2017-09-15,39.970001
1876,2017-09-18,39.6675
1877,2017-09-19,39.682499
1878,2017-09-20,39.017502
1879,2017-09-21,38.3475
1880,2017-09-22,37.9725
1881,2017-09-25,37.637501
1882,2017-09-26,38.285
1883,2017-09-27,38.557499
1884,2017-09-28,38.32
1885,2017-09-29,38.529999
1886,2017-10-02,38.452499
1887,2017-10-03,38.619999
1888,2017-10-04,38.369999
1889,2017-10-05,38.8475
1890,2017-10-06,38.825001
1891,2017-10-09,38.959999
1892,2017-10-10,38.974998
1893,2017-10-11,39.137501
1894,2017-10-12,39.0
1895,2017-10-13,39.247501
1896,2017-10-16,39.970001
1897,2017-10-17,40.1175
1898,2017-10-18,39.939999
1899,2017-10-19,38.994999
1900,2017-10-20,39.0625
1901,2017-10-23,39.0425
1902,2017-10-24,39.275002
1903,2017-10-25,39.102501
1904,2017-10-26,39.352501
1905,2017-10-27,40.762501
1906,2017-10-30,41.68
1907,2017-10-31,42.259998
1908,2017-11-01,41.7225
1909,2017-11-02,42.0275
1910,2017-11-03,43.125
1911,2017-11-06,43.5625
1912,2017-11-07,43.702499
1913,2017-11-08,44.060001
1914,2017-11-09,43.970001
1915,2017-11-10,43.6675
1916,2017-11-13,43.4925
1917,2017-11-14,42.834999
1918,2017-11-15,42.27
1919,2017-11-16,42.775002
1920,2017-11-17,42.537498
1921,2017-11-20,42.494999
1922,2017-11-21,43.285
1923,2017-11-22,43.740002
1924,2017-11-24,43.7425
1925,2017-11-27,43.522499
1926,2017-11-28,43.267502
1927,2017-11-29,42.369999
1928,2017-11-30,42.962502
1929,2017-12-01,42.762501
1930,2017-12-04,42.450001
1931,2017-12-05,42.41
1932,2017-12-06,42.252499
1933,2017-12-07,42.330002
1934,2017-12-08,42.342499
1935,2017-12-11,43.1675
1936,2017-12-12,42.924999
1937,2017-12-13,43.067501
1938,2017-12-14,43.055
1939,2017-12-15,43.4925
1940,2017-12-18,44.105
1941,2017-12-19,43.634998
1942,2017-12-20,43.587502
1943,2017-12-21,43.752499
1944,2017-12-22,43.752499
1945,2017-12-26,42.642502
1946,2017-12-27,42.650002
1947,2017-12-28,42.77
1948,2017-12-29,42.307499
